,u
2565,-1.169676158451874
2566,-0.5112424360744331
2567,-1.0048394610313192
2568,0.837180059969644
2569,0.6885207268644742
2570,-1.6116832243002905
2571,-0.12399971723782131
2572,0.46040145314710706
2573,0.4939011880345152
2574,0.5948796120457425
2575,-0.1972333105894013
2576,0.025021566712682724
2577,0.656844038809426
2578,-1.4312668733440579
2579,0.7103835814853178
2580,1.4351008455326342
2581,-1.136423120915472
2582,0.9130631974731233
2583,-1.18767061337213
2584,0.8015930985559367
2585,0.7159567069472734
2586,2.3576153993706908
2587,2.348797697841724
2588,-0.7632515536581961
2589,0.19640756321155461
2590,-0.7706607523897058
2591,-0.8570168837654905
2592,0.20501392725620785
2593,0.5461596119972646
2594,-0.5673892328957151
2595,0.7673742718192805
2596,-0.20792046414514123
2597,0.6153715735535952
2598,0.22304949528850176
2599,1.9872343241544959
2600,-0.6525018115841978
2601,-0.5605790919262329
2602,0.5149870849569411
2603,0.6888938438044109
2604,0.5615508153963156
2605,-0.31777140707915913
2606,1.3113107623745563
2607,-0.20677140282092535
2608,-1.1446150369373962
2609,0.5065918457268489
2610,0.6551118714150533
2611,1.4084905803162477
2612,-0.36978485045129883
2613,-0.023763000416646137
2614,0.25224638023778617
2615,0.947254616303556
2616,0.412867579743935
2617,0.06241596104544443
2618,0.07136368928407366
2619,-0.6984414516237843
2620,-0.023783470147834197
2621,-0.42145280036908217
2622,-0.06988229977051574
2623,1.1153425763520979
2624,0.16239032821106902
2625,-0.21383727810513076
2626,-0.28465777740460513
2627,0.5131139200766213
2628,0.1447451155583397
2629,-0.122301551553117
2630,2.407577056545544
2631,0.819572740225672
2632,0.37593524707110876
2633,0.37845645807219214
2634,1.3548125547963958
2635,0.14803582423009629
2636,0.09179387487604315
2637,-0.588742357148161
2638,0.9574386576797983
2639,2.0278295342713917
2640,-1.0099647425695202
2641,0.8092246061326974
2642,-1.0466123056554046
2643,-0.6409385416907118
2644,1.7225597585509052
2645,-0.7777653766705339
2646,1.5757002015793584
2647,-0.42546499670051613
2648,0.44383332377019347
2649,-0.17459306780181075
2650,-0.08809387805529792
2651,0.2013171731663651
2652,1.7213384962027356
2653,-1.3139299362510852
2654,1.1883299480792575
2655,0.4070169141615142
2656,0.12007153766525022
2657,0.9113577106201435
2658,0.22670769135172877
2659,0.03642099710672649
2660,-0.308012941232099
2661,-0.48572030957868634
2662,1.71731731714144
2663,1.1684706733333587
2664,-1.1920470125304372
2665,0.2883660946360087
2666,-0.828308362099259
2667,-1.7229103318567303
2668,-0.38499011991277393
2669,-0.5316425518332737
2670,0.2488509605516691
2671,-0.6354343005148647
2672,0.9344566855034531
2673,-1.1487678419876568
2674,-0.7419816595057566
2675,-0.35770188262478936
2676,-0.706755572877624
2677,0.9202256631485918
2678,0.4360150054428247
2679,-0.20097618476588539
2680,0.2821259542768553
2681,-0.30204888148146825
2682,1.2141446585803572
2683,0.8974583570659839
2684,-0.8847221471502842
2685,-0.5063408128962148
2686,0.20425237120419687
2687,-1.2109322898219153
2688,-0.2879203265654269
2689,-1.8485412608056497
2690,-0.9413327162297134
2691,0.6618688644635119
2692,0.08426320278165683
2693,-0.04642013411744989
2694,-2.0932588618839754
2695,-0.6840434219074719
2696,-0.1712076433031332
2697,-0.9674781220115783
2698,-1.261785798487275
2699,-0.3072231795390164
2700,0.3759423991957149
2701,-0.5521280330762905
2702,1.2304692388113612
2703,1.2563706634199099
2704,-0.3560923693597216
2705,0.2890371323523011
2706,0.5780417309808247
2707,0.5842786440804177
2708,0.9669930821455697
2709,0.4162193706773766
2710,-0.43217631472844237
2711,-1.7118218473492477
2712,0.24059082973198073
2713,0.06954694802801223
2714,1.201764778449402
2715,0.20367187372852433
2716,0.0756433700986284
2717,-1.2977060736186568
2718,0.17156601353816844
2719,-0.6379060216276818
2720,-0.7927627315508946
2721,1.4194549681920128
2722,1.309476903353652
2723,1.0075038655935051
2724,1.74721800924465
2725,-0.7409826368119113
2726,1.2608029390185058
2727,1.0100650049057434
2728,0.8591443904595762
2729,1.5037179244790266
2730,1.0350716152031156
2731,-0.71828151597966
2732,-0.19829427063743651
2733,-1.2845565173243636
2734,-0.2506754527422446
2735,0.8773727169901984
2736,-0.8765681087902482
2737,-1.1886189760520847
2738,-2.38605806186162
2739,0.7088846816699637
2740,0.45109997315693634
2741,-1.1672498112461316
2742,1.6531752082904412
2743,-0.17245602966344536
2744,-0.08142432787186696
2745,0.4815422661361412
2746,-1.391588511178128
2747,-1.5685099207996822
2748,0.1115447338739803
2749,-0.47705030834375745
2750,2.0850092020185134
2751,-0.5048195811891526
2752,0.4327127230936459
2753,0.21314081028696175
2754,0.2428583959127189
2755,0.6271947629133586
2756,1.2714286313027372
2757,-0.6325025033467894
2758,-1.9095002366742826
2759,1.2823393754405812
2760,-1.2692648099164727
2761,-0.5036363923158931
2762,0.793841670126892
2763,0.8824614705393362
2764,-0.9774022640917892
2765,-0.48218808667951957
2766,-0.03691404394559317
2767,0.8358787905314223
2768,-1.2489137304231714
2769,-1.083947761530961
2770,1.2997150216714015
2771,0.148290653112692
2772,0.1001709075972913
2773,0.08376399770424672
2774,-2.0596461490257156
2775,-0.8284089991829118
2776,0.5380953584107709
2777,0.20728261678283355
2778,-2.893261564338487
2779,0.755225509595397
2780,0.7135709894135434
2781,-1.492139449314628
2782,-0.26503649109419986
2783,0.7752835385887901
2784,-0.4944974510592604
2785,-0.3411916056432955
2786,-1.6918357143062632
2787,1.0749520125317211
2788,0.09351027262382709
2789,-0.32436183768895777
2790,2.046688546648379
2791,-0.6070311356541301
2792,0.5189687954649689
2793,-0.4648486396521143
2794,0.9336058431934436
2795,-1.4716164184772027
2796,0.30324606817698585
2797,-0.9161735185968624
2798,1.1215033702191066
2799,0.3868828863817422
2800,0.20628495322942433
2801,1.5006431219269116
2802,-0.04177599407986301
2803,-0.7895777040662981
2804,1.2137496377521115
2805,0.8464317927419186
2806,1.0066816131385488
2807,1.3301461826955787
2808,-0.004368703243295568
2809,-1.139114067954465
2810,0.2571641079766228
2811,1.8453857146399077
2812,-2.2816291423910005
2813,0.10427495500668266
2814,-0.07787045204023667
2815,0.11014962629047609
2816,-0.1693046511554828
2817,1.3455653033119401
2818,0.25291620342949517
2819,0.10255992661823225
2820,0.7176633353133957
2821,-0.27100231192938845
2822,0.33064232944291283
2823,-0.19833571435203726
2824,0.09307264269767004
2825,-1.632003443358759
2826,1.3490159876303942
2827,-0.3094373804472343
2828,-0.1124411595648312
2829,-0.24496320133319585
2830,2.331096958118044
2831,0.8711576866371185
2832,0.19929935690030687
2833,-1.3644336541369064
2834,0.49650675910640774
2835,-0.8707362888372512
2836,-0.6779534685289288
2837,1.4888783646126609
2838,1.4049545009935716
2839,-0.9122869762117151
2840,-1.1092869437876067
2841,0.0011568710631220179
2842,-0.300913840432047
2843,-0.10295121825589335
2844,-0.15338857225204963
2845,3.4157719686019203
2846,0.24676695001947604
2847,0.6989871184438134
2848,-0.5595871247452865
2849,-0.08980456044931963
2850,0.5191145313148348
2851,0.20399682864404528
2852,1.0581535489328704
2853,-0.8600615556942329
2854,-0.4282051983831082
2855,-1.9299593688879668
2856,1.7580123844388305
2857,0.14731748724202265
2858,0.18640755835484493
2859,0.009104756090385703
2860,-0.6463173602813951
2861,0.371800799112264
2862,0.20696940344044304
2863,-0.1711786055816862
2864,-1.6384262691901763
2865,-0.3866025126405816
2866,1.1218221299507103
2867,-0.984164611937535
2868,0.057931829015530706
2869,0.8891630737647642
2870,0.004570658252283172
2871,0.4194623357943903
2872,0.9405927518614655
2873,1.6664856832094959
2874,0.5936720447071141
2875,-0.35467189438674707
2876,0.5115609047557915
2877,-1.034349279143301
2878,0.10417271058682953
2879,-0.3571519814183524
2880,-0.8259988005223122
2881,-1.020818319747706
2882,2.609259497271229
2883,0.12312844758640212
2884,-1.1833009407379476
2885,-1.5863494221000516
2886,0.06525999147603515
2887,-0.636188042512976
2888,-1.7585273475162204
2889,0.27565618148447624
2890,-0.04582913209531738
2891,1.0024819175996103
2892,0.7612359030457646
2893,1.135434445695863
2894,0.8937029951305857
2895,-1.6147136835508566
2896,-0.37817972146728124
2897,-0.5430863588618731
2898,0.9781141459065228
2899,0.7413114771306474
2900,0.8823262617533495
2901,0.2754417521511409
2902,0.02288642815021881
2903,0.47068988369269615
2904,-0.848376289057373
2905,0.12965457740228342
2906,-0.16449175386698534
2907,-2.1514200110097437
2908,-1.452566595301482
2909,0.24234010845344414
2910,2.168395350655823
2911,-1.6968550072523765
2912,0.6126103328400341
2913,-1.4847570664545955
2914,-0.4120377286229526
2915,0.8611510242744562
2916,-0.39814378260122313
2917,-0.9580735487535315
2918,-1.5800826964761554
2919,0.00984567657109125
2920,-0.3464078092980734
2921,0.5461279649105192
2922,0.7068299507099532
2923,0.2610878839345449
2924,-0.6788201279831001
2925,-0.0507340672499101
2926,-0.7279611452366788
2927,1.288035811812534
2928,1.4959995421961563
2929,1.4783783299266762
2930,-1.741054572323382
2931,-0.015378763836954515
2932,-0.540640887481621
2933,-2.0166773162327023
2934,-1.402788734995512
2935,0.24751971414342264
2936,0.15621450784227936
2937,-1.3772885652299192
2938,-0.02967871446593065
2939,-0.3872245615914562
2940,-0.4721525946785698
2941,-0.10422850178626802
2942,-0.7926391301098022
2943,-0.34086216393511437
2944,-1.4645015629783293
2945,0.0842006188969761
2946,1.2431640188825663
2947,-0.9267408216785199
2948,0.48216262687002376
2949,0.8351691709013048
2950,-0.1130997478480292
2951,-0.35738334031079044
2952,-1.610326316595436
2953,0.9440975346933408
2954,0.5334462662696656
2955,-0.08768669133221771
2956,1.199295409607598
2957,0.7951854324166264
2958,-0.5735462021756179
2959,-0.4733635793186828
2960,-1.2677330992999551
2961,0.7685525613431353
2962,-0.5507663035156463
2963,-0.9607623648313206
2964,0.09610708479663918
2965,0.43298074582642904
2966,0.2607205018661723
2967,-0.5208245865959694
2968,-1.2129217479725765
2969,-2.4915730085067653
2970,-0.8401613730340598
2971,0.994505981544236
2972,2.0975131429855614
2973,0.6383890336147332
2974,-0.623840114596448
2975,-0.3410109433123284
2976,0.6885394665720331
2977,0.11914034204813907
2978,-1.1940066411943568
2979,0.8020151081927309
2980,1.0020620966971154
2981,-0.31448519020752386
2982,0.6163833318259135
2983,0.5796513347461578
2984,1.5116512029712421
2985,2.4811958571274055
2986,-0.495639842854657
2987,0.28750044910212436
2988,0.6329980217050147
2989,1.3059761138938388
2990,-1.1528471445967903
2991,-0.3781147974157901
2992,-1.2060275919575065
2993,-1.0340386126905365
2994,0.011304496950595672
2995,0.4213994040713741
2996,-0.4174054538394805
2997,1.0089088671428483
2998,-0.3085525197443817
2999,-1.943466522441939
3000,-0.6108191191136615
3001,0.9479668638629596
3002,-1.4669007646540555
3003,-0.6346257530128856
3004,-1.0701380827107003
3005,0.011563785503725044
3006,-0.4201867814535997
3007,-0.9960622763911741
3008,-0.07087086310369752
3009,-0.17689976194651452
3010,-0.27853442271108625
3011,0.30669164483367994
3012,-0.14169619588460447
3013,-0.47716192519131984
3014,-0.5462344420522547
3015,0.232983959985087
3016,-1.7856489960529416
3017,-0.6295870526923256
3018,0.933716842645771
3019,-0.6990503931800738
3020,0.6590918946452768
3021,1.4384535191058168
3022,2.1814142888438304
3023,2.2828125818409895
3024,-0.6054751865694021
3025,-0.2810364553442958
3026,-1.1859582504000918
3027,-0.9692535994492966
3028,0.13017052823519162
3029,0.1253118408618667
3030,-0.0006133052923195459
3031,2.266510271628923
3032,-1.2305155198853306
3033,-0.7016353156873336
3034,0.9070314347098954
3035,-0.2243890221517127
3036,-0.4483176751373003
3037,-1.4827286750810869
3038,0.19939128172906662
3039,0.5578960810294772
3040,-1.105372378636415
3041,-1.3062429542182485
3042,0.6794758766145704
3043,0.6072823068006231
3044,0.8628984472104982
3045,0.48200851939192485
3046,1.0530807742573471
3047,-1.3079069898357014
3048,0.9990787726282307
3049,0.7900318847921016
3050,0.675488625864987
3051,-0.7668969861444154
3052,-0.25658972311057826
3053,-0.3085372004846203
3054,0.17219058435250226
3055,-0.7060065829937929
3056,0.019546170595457574
3057,-0.31551525633539546
3058,0.46411273940572556
3059,-0.5851588115882858
3060,-0.22059731654924786
3061,-0.5831581389408665
3062,-0.27139014136256834
3063,1.1788279700134467
3064,-0.9954785755358515
3065,0.4732111695069394
3066,-0.13972900655423082
3067,1.560208591311243
3068,-1.9619958204520629
3069,-0.8502984590501439
3070,0.9898377050165885
3071,-0.3860773819669818
3072,0.22840366068289544
3073,-0.7692656242957787
3074,1.724174290621564
3075,-0.6766408906167174
3076,1.4484067643267917
3077,-0.1311375155751671
3078,1.3731544599701697
3079,1.415036859753391
3080,-3.7276427141403143
3081,-0.6436532444030117
3082,0.979629471865528
3083,-0.5697190433699671
3084,0.4702687595317376
3085,-0.7532719483097495
3086,-0.9030187303925067
3087,-0.7264925444195108
3088,-0.46167446269793894
3089,0.45838289941776605
3090,0.37739373155971423
3091,1.4137547381807571
3092,0.5422039308235038
3093,0.35868533457741364
3094,0.3316877356422721
3095,0.09010419386798972
3096,-0.9793469547007947
3097,-0.5997597929050563
3098,-0.7347163058865557
3099,-0.6558489880004502
3100,0.15997666502836805
3101,0.5172296288508028
3102,-1.0630870531697727
3103,0.6117074120672648
3104,0.3700134188569162
3105,-1.658803877872981
3106,-0.5799934125732015
3107,-1.9145205729027477
3108,-0.141169952110857
3109,0.09895155856146606
3110,-0.1643483668218025
3111,0.9568937340929331
3112,-0.4982936594470845
3113,-0.6518368751861682
3114,0.9331540534527739
3115,0.5708369856903611
3116,1.10177934153514
3117,0.3755193049043743
3118,-0.6809379416852344
3119,0.27553335248905064
3120,-1.1833555400590807
3121,-1.0837375514159793
3122,-0.02073313294781923
3123,2.6466761432374777
3124,-2.4340654198194662
3125,0.2136231927601348
3126,-1.1526338894587558
3127,-0.15533188537399112
3128,-0.5743472573477741
3129,-0.31881570905575674
3130,1.129996903384375
3131,-0.7969458309826266
3132,1.8360405057345328
3133,-0.12059379698870734
3134,0.14713661456392688
3135,0.48593917563817246
3136,-0.2540079590559861
3137,-1.5680807184219485
3138,-1.3019646463311216
3139,1.058242886235707
3140,-1.6355035237450413
3141,-0.8129060890451012
3142,0.12405774879464537
3143,-0.19094096010538011
3144,-0.04531221773248484
3145,0.6071989640323827
3146,-1.037566242309687
3147,-1.011963680841308
3148,0.1839516441147718
3149,-0.4203707178886491
3150,-0.5118494674714202
3151,-0.41590854765084434
3152,0.8690216756486737
3153,0.9005925092420447
3154,-0.8539847423488779
3155,-0.07723260988698322
3156,1.0572203496409027
3157,-0.5161425602989361
3158,0.9671174354012798
3159,0.7915068061798677
3160,0.5015365257223582
3161,1.20113166690238
3162,1.014616150087275
3163,-0.46784460229253505
3164,-0.7652595677845426
3165,-0.5220302448457915
3166,-0.9675314786279698
3167,-1.1666421778700988
3168,-0.16020885021058476
3169,0.5483937709233898
3170,1.0493151506100176
3171,-1.1819662384989138
3172,0.33292698875370924
3173,0.4619008541249719
3174,-0.7553173454189757
3175,-0.581360884851016
3176,-0.6635555899069802
3177,-0.38689765457101827
3178,1.6191445883803852
3179,0.047414622584233415
3180,0.9416900020164197
3181,2.083109665120041
3182,-0.15923127640967139
3183,-0.40952832916182613
3184,1.0955431454878277
3185,0.28690523411408403
3186,1.025688618985317
3187,-0.12569430076184307
3188,0.578614274799155
3189,-2.3622053548643405
3190,1.1510824282972238
3191,-1.8987953850597319
3192,0.8270827105891505
3193,2.493892573904955
3194,-1.050071399662718
3195,1.6725210951142118
3196,1.1138464056477069
3197,-1.0423912353515896
3198,0.45563797182133686
3199,0.5434091815725249
3200,0.6180364743308956
3201,-0.6388271063159845
3202,-0.9389558724166825
3203,0.3619993177360306
3204,-0.8821969096239278
3205,1.9452855448197628
3206,-0.082902881338354
3207,0.9053290271372286
3208,-0.08001105675189576
3209,-0.6324398259995612
3210,-1.3075929741675905
3211,-0.04285368463837603
3212,0.39562630442705726
3213,-0.5872669463497217
3214,1.4028374117913354
3215,-0.22243283088893645
3216,1.498210933055158
3217,1.1484073987342294
3218,0.36988342328498897
3219,-1.5647763501141267
3220,-1.425482298787452
3221,-1.2221709424006422
3222,-0.27230741661867375
3223,1.2189451597577967
3224,-0.8214406370829028
3225,0.062081566409904414
3226,-1.1950691459738745
3227,-0.17430231891773312
3228,1.7242114313333397
3229,-1.835965422713587
3230,0.21638621665961877
3231,0.1821048926241719
3232,-2.1883844520706286
3233,1.0538365334414115
3234,-1.9150022245897154
3235,-0.21424980962527101
3236,0.22938749642079326
3237,-1.4320401095435606
3238,0.6983357952699485
3239,-0.6822186193166188
3240,1.537990021558853
3241,0.7978012461545712
3242,0.9546728443297311
3243,-0.22986665863335054
3244,-0.16613477740806318
3245,-0.5244151266383713
3246,0.9833340227954033
3247,-0.21171693168317263
3248,0.15634266759280482
3249,1.5670240799964892
3250,3.1975203289836953
3251,-0.5848898112948334
3252,0.12788131045901774
3253,-1.2450125758266926
3254,0.5412507888054086
3255,0.2935493853646552
3256,-0.7452447706333329
3257,0.6094329116354799
3258,-1.4226211403199736
3259,-1.6664522105079393
3260,-0.09108000513660004
3261,0.46228902255640164
3262,0.6692168351313452
3263,0.6110145851907466
3264,0.5338587278543943
3265,-0.893158882587641
3266,-0.28742759155062353
3267,-0.5236145227436639
3268,0.16339746561411558
3269,-1.6780945820774225
3270,0.8678314971146412
3271,-0.15124549343837587
3272,0.9780544124671453
3273,-0.023951888773256526
3274,-0.9306232033555135
3275,1.2341546286835563
3276,1.6488826226494124
3277,-0.24502731695517063
3278,1.9524251335788045
3279,-0.8417305395019945
3280,-0.2871833163999934
3281,0.3643843286316502
3282,0.3624188533976687
3283,0.10662751256044894
3284,0.17725272433097464
3285,0.08401279561297068
3286,-2.0813044954224065
3287,-0.8877351911772229
3288,-0.00935197627080876
3289,1.226532789969579
3290,0.3697765102043023
3291,-1.2662586768248936
3292,0.42544441478532835
3293,-0.895820952899084
3294,-1.9675104392799068
3295,-0.2599448181795626
3296,-0.7597809770297235
3297,-1.9579151669398975
3298,-0.754223447446005
3299,0.33031630072377294
3300,0.02889647844740835
3301,0.4256891040987156
3302,-0.8933112313517964
3303,0.06820163669275883
3304,-0.6679686896012969
3305,0.6308184027032093
3306,0.7624743403413613
3307,0.32021670447184747
3308,-1.29766741460807
3309,1.4461597546716305
3310,-0.086869149073577
3311,-0.5603854683710838
3312,-2.087520344750731
3313,-1.744472481910194
3314,-0.2086770743925127
3315,0.09845421821629353
3316,0.5132741143327944
3317,-0.5557676747660517
3318,-0.4345077721886775
3319,-0.09092378713075212
3320,-0.21634048864499344
3321,-0.26310405796219005
3322,-0.21503012001316435
3323,-0.6371281935619533
3324,1.513271618052244
3325,1.0147277612307162
3326,1.590364850088334
3327,1.1202340203254115
3328,-0.8027946526816815
3329,0.3030271969684809
3330,0.7639923613025408
3331,-1.3294252204395065
3332,0.9437540000752404
3333,3.0002876908922502
3334,0.526776262053983
3335,0.5087925385999856
3336,-2.048182907965199
3337,-0.8107516222753772
3338,-1.112498727368387
3339,-2.039144077482037
3340,-1.2021575865279779
3341,1.6024358330024937
3342,-0.6233837530308097
3343,-1.3024886524617936
3344,0.8721398838472937
3345,-0.26674599156983847
3346,-0.5662972439138882
3347,-0.003220619075196237
3348,1.3986307164319942
3349,0.7012470805978892
3350,-0.5542292839900357
3351,-0.5362529540063155
3352,0.4639964771204571
3353,-0.4537714413114623
3354,1.4605972486824363
3355,-0.7308020249333479
3356,-1.2742920985113952
3357,0.009953903708497695
3358,0.5851081163138484
3359,0.43063367128351304
3360,0.6362553184904333
3361,0.6526052589259244
3362,-0.6504292417695003
3363,-1.1431176040153523
3364,0.8659270820768401
3365,-3.1767414310471365
3366,-0.5787051902430035
3367,0.4020520952182806
3368,0.45974616697328885
3369,0.7751486252322547
3370,1.3819271306925813
3371,1.8447841447217628
3372,1.6775609452706322
3373,0.31588840128797613
3374,0.5890474868814269
3375,-0.5966931552594141
3376,-0.8216678656434426
3377,0.7118301089532219
3378,0.3082423552015962
3379,-1.4511542160930195
3380,0.8746157427380082
3381,-1.2305421043022484
3382,0.31803629924758764
3383,-0.26130591011943216
3384,0.8518203476617283
3385,0.4012900482928384
3386,0.41735094949987
3387,0.6974092854966576
3388,0.34138226701857877
3389,0.8735473646760517
3390,2.22407976592831
3391,0.5992961607831989
3392,-2.5552295327341277
3393,-0.6515621556218213
3394,-0.24442731490214542
3395,0.21402916519050597
3396,1.0185515002920542
3397,-0.5609814830828176
3398,0.3374918225694713
3399,-1.043301677754762
3400,0.23248049868817722
3401,-1.5074625248833944
3402,1.0827360017605006
3403,-0.1248509838025058
3404,-0.12166372814268431
3405,-0.658091368370734
3406,-0.7924052621965488
3407,-0.4494635189602374
3408,0.8003296608099992
3409,-0.6302075611438823
3410,-0.6733577395503505
3411,-0.39137333673046665
3412,-0.5870779518470345
3413,-2.1893793836717625
3414,1.326574706167791
3415,0.23954112039450706
3416,0.24599799114417537
3417,1.5612950159306813
3418,-0.9440637062182824
3419,-0.8611916639194813
3420,-0.5272165101804737
3421,-0.6025511279246765
3422,1.0726356696981687
3423,2.0505387942040305
3424,-0.8385134414899579
3425,-0.7331872943187643
3426,-0.6053977196594421
3427,-2.260157954289453
3428,-1.632772943106563
3429,1.0894765457491153
3430,-0.3227290347515506
3431,-0.04265336443170863
3432,-1.4644225459042477
3433,-0.41643582846728033
3434,0.43381638819571317
3435,0.12977164896609467
3436,0.9160018203866486
3437,-0.10671665715595094
3438,2.0104719722284776
3439,0.0032581484459344194
3440,-1.1393503350119998
3441,-1.8656415274238898
3442,-0.39515231566182896
3443,1.0793919517934705
3444,0.21157049465762562
3445,0.11816049890674507
3446,0.2846298867457797
3447,-1.9492697665198389
3448,1.1760135456541285
3449,0.48718074752028234
3450,-0.5346109694660357
3451,0.3368398641257742
3452,-1.475580150142606
3453,-0.7566003807705054
3454,-0.7674965168449155
3455,-0.9013327970048695
3456,0.3362757325212054
3457,1.1639235212879937
3458,0.03750031186786367
3459,0.17005004924033046
3460,0.877963406383949
3461,0.18377335336609596
3462,0.6863409928994683
3463,-1.0232214527406347
3464,-0.23010046973551576
3465,1.7449085147465848
3466,-0.9501120538166103
3467,1.4122188070788628
3468,-0.15990450742756998
3469,-0.19388719918369418
3470,-1.9768529166815223
3471,-0.4964191490351355
3472,0.8880771454189361
3473,-0.7225199722206284
3474,-0.573516649255574
3475,-0.23329716296072694
3476,-0.6242410764323882
3477,-2.062248820196606
3478,-0.7737262652301274
3479,0.21387178898524384
3480,-0.2824726072552302
3481,0.9228311780905399
3482,1.040621223336183
3483,0.25095343239069906
3484,0.12239543512498273
3485,1.170651417924695
3486,1.0133038463012687
3487,-1.6185189134410287
3488,-0.381581310136146
3489,-0.39615743135822035
3490,-1.4198609305060828
3491,0.5157236225623255
3492,-1.760849304707094
3493,-0.00037043468867391666
3494,-1.5793225699095137
3495,-0.5174544805311163
3496,-0.6389616625529393
3497,0.4441999052722915
3498,0.769104438869741
3499,0.7157812914934
3500,-0.08602613973993412
3501,0.6482962735801537
3502,-0.49221891127293604
3503,1.5110184931824908
3504,0.7425702341191265
3505,1.4214626243973443
3506,-0.22644595026552888
3507,0.5834855333369905
3508,-0.842815473552029
3509,-0.9682267049197874
3510,0.5560168147739141
3511,0.07934839495727315
3512,-0.49833704946871804
3513,1.001489750222392
3514,-0.18704275983793245
3515,0.08173292218242181
3516,-1.5112091169874589
3517,1.854795556201918
3518,-0.049195078551709195
3519,0.8179084466853117
3520,-0.42315056364788106
3521,-1.0145681847819263
3522,-1.7110702902137176
3523,1.6581570238789023
3524,-0.4633268878028625
3525,-1.1521572985428843
3526,-0.3612949963760233
3527,-1.184377197583601
3528,1.0300978950305164
3529,0.5570816118018596
3530,1.5128155633843132
3531,-0.24914608024169987
3532,0.4783627993659367
3533,-0.21776362933454588
3534,0.18340517899840528
3535,0.3609494858068332
3536,1.4454374334566278
3537,-0.08217488946559527
3538,0.04589476369292901
3539,-1.416659868959363
3540,0.4905098693150297
3541,-0.827297734264695
3542,1.3636138485743816
3543,2.8655216646535475
3544,1.5462982286003877
3545,0.06360395406724693
3546,-0.24954939223859735
3547,0.8205127929084399
3548,-0.7272683596399415
3549,-1.3137308095925178
3550,0.4174338364009151
3551,-0.8279707457845696
3552,-0.8733726963054337
3553,0.31358187717437747
3554,-0.09564571223143235
3555,-1.4916349775579252
3556,0.047258585503920675
3557,-0.17804284411712457
3558,-0.5673439194194918
3559,0.8262568330365665
3560,-0.02930378988752235
3561,0.5760718746675565
3562,1.4669067547477195
3563,-1.2902307918446554
3564,0.36377398022103025
3565,0.11562859516340546
3566,-1.0684237410101916
3567,0.08202014808288016
3568,1.6869664910677258
3569,0.04108055341621347
3570,0.6181196232707533
3571,-0.2369393101517704
3572,-1.3500721658916464
3573,-1.6286000469738022
3574,1.5989793019408896
3575,1.0852044147237383
3576,-0.683776790924242
3577,-0.9102233555634339
3578,1.321970676282995
3579,0.23381568696781704
3580,0.12597736710466198
3581,0.8583605009830992
3582,-1.0929319910573199
3583,-0.3777544121981862
3584,0.805021174847409
3585,0.6090160484853485
3586,0.9411127822794964
3587,-0.5761722070614137
3588,1.6161281898718005
3589,-1.3050224302751923
3590,-0.4340385132140098
3591,0.08218778064591953
3592,-0.583902942751439
3593,1.69487870258895
3594,0.05558441217924952
3595,-0.06489468705891359
3596,-1.808095640075414
3597,-1.0845589325221823
3598,0.16786719698280586
3599,-1.7478635337403456
3600,-0.7866911954407948
3601,-0.9293943046289761
3602,-0.11580161780640798
3603,-0.9451823404267458
3604,0.8678316015482788
3605,-0.5738708572195368
3606,1.3512135749090952
3607,0.06992173786802147
3608,0.04296979106565474
3609,-0.47725149789764193
3610,-1.847075058519425
3611,-0.6038193151885829
3612,0.13321264207457648
3613,0.0851729025094952
3614,0.5601767631453054
3615,-0.9492489666319283
3616,-0.6214693549471729
3617,-1.2474235801176174
3618,-1.1821783977666176
3619,1.1345839566969866
3620,-0.24041544116520755
3621,-0.22038923402773075
3622,0.46827809717717
3623,-0.3728645437297154
3624,-0.5324184434366276
3625,1.9718163360818155
3626,-0.6413162570141289
3627,-0.9643321176007257
3628,1.3505140653867795
3629,1.4619732168613953
3630,0.022441649408438145
3631,-1.001133942057502
3632,-0.7043860068615418
3633,1.2519633342038046
3634,1.4052387984269585
3635,0.0510298951468942
3636,-0.04895450399655408
3637,1.0428547692639751
3638,0.30773507504720804
3639,-0.880885213561931
3640,0.8634408636938636
3641,0.022183521142927716
3642,0.8978502779741868
3643,0.6941933056702442
3644,0.9878345310794022
3645,-0.05064583279704773
3646,-0.5815073260625074
3647,1.2074252690930818
3648,0.9233888149348006
3649,-0.13579341994683491
3650,-0.016227674369253816
3651,0.5599868104574641
3652,-0.7306178140178415
3653,0.041257846833008156
3654,-0.21193694036907296
3655,-0.11356539353427886
3656,0.6486312696531438
3657,1.543172419017733
3658,-0.19899706705564446
3659,0.6210325271247907
3660,-0.5867612153866921
3661,-0.07266234566369974
3662,-0.14727986503418675
3663,0.5274384543166337
3664,0.4306469248664492
3665,0.2929103484008185
3666,0.3764543156455916
3667,-1.0339021525823089
3668,0.37028803787365006
3669,0.3512479745026476
3670,0.08862008413326572
3671,-1.8544248438659119
3672,-0.8089494254840275
3673,1.4313843420811672
3674,-1.9430801962419955
3675,1.9298478257364027
3676,-2.607308703724258
3677,-1.0657033837843746
3678,0.3199452610513068
3679,0.44631357685566514
3680,-0.25694076140142
3681,-0.578624600554168
3682,0.6521132746707224
3683,1.0537477318618376
3684,-1.0622014734330267
3685,-0.4375502022491906
3686,0.5089266380563464
3687,0.034131282400448
3688,0.596087113457645
3689,-1.6931074807144337
3690,0.5807694797900129
3691,-0.758368842881381
3692,-0.9360251249591517
3693,1.909842079029336
3694,1.5382221982063107
